"FilmID","TheatreID","SessionID","ScreenTitle","ScreenTrailer","ScreenPoster","ScreenDate","ScreenTimestamp","ScreenTime","ScreenTicketLink","ScreenGenre","ScreenRuntime","ScreenTheatre"
"tt0068687","f-0100002604","30322","HEARTBREAK KID, THE (1972)","https://www.youtube.com/watch?v=5ytlIXSl9GI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002604?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 01, 2022","2022-07-04T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30322&visLang=1","Comedy-drama, romance","106 Minutes","AFI - AFI Silver 1"
"tt0248845","f-0100003450","30931","HEDWIG AND THE ANGRY INCH","https://www.youtube.com/watch?v=4p9mPhGo1j0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003450?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 25, 2022","2022-06-25T22:45:00","10:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30931&visLang=1","Musical comedy","95 Minutes","AFI - AFI Silver 2"
"tt0248845","f-0100003450","30426","HEDWIG AND THE ANGRY INCH","https://www.youtube.com/watch?v=4p9mPhGo1j0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003450?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 25, 2022","2022-06-28T21:20:00","09:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30426&visLang=1","Musical comedy","95 Minutes","AFI - AFI Silver 1"
"tt0248845","f-0100003450","30427","HEDWIG AND THE ANGRY INCH","https://www.youtube.com/watch?v=4p9mPhGo1j0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003450?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 25, 2022","2022-06-30T21:20:00","09:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30427&visLang=1","Musical comedy","95 Minutes","AFI - AFI Silver 1"
"tt0051554","f-0100000282","30311","HORROR OF DRACULA (1958)","https://www.youtube.com/watch?v=sdFUpPAApJQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000282?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30311&visLang=1","Horror","82 Minutes","AFI - AFI Silver 1"
"tt0051554","f-0100000282","30312","HORROR OF DRACULA (1958)","https://www.youtube.com/watch?v=sdFUpPAApJQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000282?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-31T12:00:00","12:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30312&visLang=1","Horror","82 Minutes","AFI - AFI Silver 1"
"tt0347149","f-0100003418","30139","HOWL'S MOVING CASTLE","https://www.youtube.com/watch?v=JJPD0Qx5F7M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003418?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 24, 2022","2022-06-24T16:30:00","04:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30139&visLang=1","Animation, fantasy","119 Minutes","AFI - AFI Silver 2"
"tt0347149","f-0100003418","30140","HOWL'S MOVING CASTLE","https://www.youtube.com/watch?v=JJPD0Qx5F7M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003418?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 24, 2022","2022-06-26T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30140&visLang=1","Animation, fantasy","119 Minutes","AFI - AFI Silver 2"
"tt0347149","f-0100003418","30936","HOWL'S MOVING CASTLE","https://www.youtube.com/watch?v=JJPD0Qx5F7M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003418?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 24, 2022","2022-06-26T20:15:00","08:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30936&visLang=1","Animation, fantasy","119 Minutes","AFI - AFI Silver 2"
"tt0347149","f-0100003418","30141","HOWL'S MOVING CASTLE","https://www.youtube.com/watch?v=JJPD0Qx5F7M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003418?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 24, 2022","2022-06-28T16:30:00","04:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30141&visLang=1","Animation, fantasy","119 Minutes","AFI - AFI Silver 1"
"tt0347149","f-0100003418","30142","HOWL'S MOVING CASTLE","https://www.youtube.com/watch?v=JJPD0Qx5F7M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003418?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 24, 2022","2022-06-29T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30142&visLang=1","Animation, fantasy","119 Minutes","AFI - AFI Silver 3"
"tt0347149","f-0100003418","30143","HOWL'S MOVING CASTLE","https://www.youtube.com/watch?v=JJPD0Qx5F7M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003418?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 24, 2022","2022-06-30T16:30:00","04:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30143&visLang=1","Animation, fantasy","119 Minutes","AFI - AFI Silver 1"
"tt0061811","f-0100001640","30750","IN THE HEAT OF THE NIGHT","https://www.youtube.com/watch?v=d15DhX_ltls","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001640?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-05-30T16:00:00","04:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30750&visLang=1","Crime drama","109 Minutes","AFI - AFI Silver 1"
"tt0061811","f-0100001640","30751","IN THE HEAT OF THE NIGHT","https://www.youtube.com/watch?v=d15DhX_ltls","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001640?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, May 30, 2022","2022-06-01T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30751&visLang=1","Crime drama","109 Minutes","AFI - AFI Silver 1"
"tt7621830","f-0100003532","30990","INNA DE YARD: THE SOUL OF JAMAICA","https://www.youtube.com/watch?v=j41v2_7gS_E","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003532?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 17, 2022","2022-06-17T21:45:00","09:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30990&visLang=1","Documentary - music","99 Minutes","AFI - AFI Silver 1"
"tt7621830","f-0100003532","30993","INNA DE YARD: THE SOUL OF JAMAICA","https://www.youtube.com/watch?v=j41v2_7gS_E","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003532?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 17, 2022","2022-06-19T19:45:00","07:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30993&visLang=1","Documentary - music","99 Minutes","AFI - AFI Silver 1"
"tt0093239","f-0100001451","30381","I'VE HEARD THE MERMAIDS SINGING","https://www.youtube.com/watch?v=f-TU9CoxAx0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001451?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, June 05, 2022","2022-06-05T13:30:00","01:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30381&visLang=1","Comedy-drama","81 Minutes","AFI - AFI Silver 1"
NA,"f-0100003522","30973","KAFE NEGRO: CUBA & THE HAITIAN REVOLUTION","https://www.youtube.com/watch?v=aNQl6j37928","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003522?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 10, 2022","2022-06-10T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30973&visLang=1","Documentary","75 Minutes","AFI - AFI Silver 1"
"tt0041546","f-0100003454","30437","KIND HEARTS AND CORONETS","https://www.youtube.com/watch?v=31RbWwIGX7c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003454?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, July 03, 2022","2022-07-03T17:30:00","05:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30437&visLang=1","Comedy","106 Minutes","AFI - AFI Silver 1"
"tt0041546","f-0100003454","30438","KIND HEARTS AND CORONETS","https://www.youtube.com/watch?v=31RbWwIGX7c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003454?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, July 03, 2022","2022-07-04T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30438&visLang=1","Comedy","106 Minutes","AFI - AFI Silver 1"
"tt0041546","f-0100003454","30439","KIND HEARTS AND CORONETS","https://www.youtube.com/watch?v=31RbWwIGX7c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003454?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, July 03, 2022","2022-07-06T12:50:00","12:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30439&visLang=1","Comedy","106 Minutes","AFI - AFI Silver 1"
"tt0041546","f-0100003454","30440","KIND HEARTS AND CORONETS","https://www.youtube.com/watch?v=31RbWwIGX7c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003454?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, July 03, 2022","2022-07-06T21:00:00","09:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30440&visLang=1","Comedy","106 Minutes","AFI - AFI Silver 1"
"tt0053779","f-0100003431","30271","LA DOLCE VITA","https://www.youtube.com/watch?v=1BeWEPXWDX4","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003431?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-02T19:30:00","07:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30271&visLang=1","Romantic comedy","173 Minutes","AFI - AFI Silver 1"
"tt0053779","f-0100003431","30273","LA DOLCE VITA","https://www.youtube.com/watch?v=1BeWEPXWDX4","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003431?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-03T19:45:00","07:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30273&visLang=1","Romantic comedy","173 Minutes","AFI - AFI Silver 1"
"tt0053779","f-0100003431","30274","LA DOLCE VITA","https://www.youtube.com/watch?v=1BeWEPXWDX4","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003431?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-04T15:30:00","03:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30274&visLang=1","Romantic comedy","173 Minutes","AFI - AFI Silver 1"
"tt0048281","f-0100003453","30433","LADYKILLERS, THE (1955)","https://www.youtube.com/watch?v=TdJGho9p-wA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003453?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-02T17:30:00","05:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30433&visLang=1","Crime comedy","91 Minutes","AFI - AFI Silver 1"
"tt0048281","f-0100003453","30434","LADYKILLERS, THE (1955)","https://www.youtube.com/watch?v=TdJGho9p-wA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003453?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-05T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30434&visLang=1","Crime comedy","91 Minutes","AFI - AFI Silver 1"
"tt0048281","f-0100003453","30435","LADYKILLERS, THE (1955)","https://www.youtube.com/watch?v=TdJGho9p-wA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003453?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-05T21:00:00","09:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30435&visLang=1","Crime comedy","91 Minutes","AFI - AFI Silver 1"
"tt0048281","f-0100003453","30436","LADYKILLERS, THE (1955)","https://www.youtube.com/watch?v=TdJGho9p-wA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003453?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, July 02, 2022","2022-07-07T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30436&visLang=1","Crime comedy","91 Minutes","AFI - AFI Silver 1"
"tt11967314","f-0100003534","30989","LAST TOUR, THE (2021)","https://www.youtube.com/watch?v=6rEZDmLkQ4Y","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003534?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 17, 2022","2022-06-17T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30989&visLang=1","Music, drama","89 Minutes","AFI - AFI Silver 1"
"tt0057251","f-0100003504","30752","LILIES OF THE FIELD (1963)","https://www.youtube.com/watch?v=8aL0ml00S9Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003504?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-04T15:30:00","03:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30752&visLang=1","Comedy-drama","94 Minutes","AFI - AFI Silver 1"
"tt0057251","f-0100003504","30753","LILIES OF THE FIELD (1963)","https://www.youtube.com/watch?v=8aL0ml00S9Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003504?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-06T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30753&visLang=1","Comedy-drama","94 Minutes","AFI - AFI Silver 1"
"tt0057251","f-0100003504","30754","LILIES OF THE FIELD (1963)","https://www.youtube.com/watch?v=8aL0ml00S9Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003504?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-07T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30754&visLang=1","Comedy-drama","94 Minutes","AFI - AFI Silver 1"
"tt0057251","f-0100003504","30755","LILIES OF THE FIELD (1963)","https://www.youtube.com/watch?v=8aL0ml00S9Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003504?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-08T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30755&visLang=1","Comedy-drama","94 Minutes","AFI - AFI Silver 1"
"tt0057251","f-0100003504","30756","LILIES OF THE FIELD (1963)","https://www.youtube.com/watch?v=8aL0ml00S9Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003504?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-09T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30756&visLang=1","Comedy-drama","94 Minutes","AFI - AFI Silver 1"
"tt14755038","f-0100003497","30801","LULLABY (2022)","https://www.youtube.com/watch?v=h13LZ-4OLRY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003497?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-04T16:00:00","04:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30801&visLang=1","Drama","104 Minutes","AFI - AFI Silver 2"
"tt14755038","f-0100003497","30802","LULLABY (2022)","https://www.youtube.com/watch?v=h13LZ-4OLRY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003497?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 04, 2022","2022-06-06T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30802&visLang=1","Drama","104 Minutes","AFI - AFI Silver 1"
"tt0064665","f-0100002558","30270","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 25, 2022","2022-06-25T17:30:00","05:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30270&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"tt0074901","f-0100002618","30323","MIKEY & NICKY","https://www.youtube.com/watch?v=lda5kNLbozk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002618?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, July 10, 2022","2022-07-10T18:00:00","06:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30323&visLang=1","Crime drama","119 Minutes","AFI - AFI Silver 1"
"tt0074901","f-0100002618","30324","MIKEY & NICKY","https://www.youtube.com/watch?v=lda5kNLbozk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002618?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, July 10, 2022","2022-07-14T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30324&visLang=1","Crime drama","119 Minutes","AFI - AFI Silver 3"
"tt0074916","f-0100003442","30374","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-03T15:00:00","03:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30374&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 2"
"tt0074916","f-0100003442","30375","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-04T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30375&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 1"
"tt0074916","f-0100003442","30376","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-06T14:30:00","02:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30376&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 1"
"tt0074916","f-0100003442","30377","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-07T14:30:00","02:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30377&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 1"
"tt0074916","f-0100003442","30378","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-07T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30378&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 2"
"tt0074916","f-0100003442","30379","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-08T14:30:00","02:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30379&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 1"
"tt0074916","f-0100003442","30380","MR. KLEIN","https://www.youtube.com/watch?v=nkvEzNeiQLI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003442?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, June 03, 2022","2022-06-09T14:30:00","02:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30380&visLang=1","Mystery","123 Minutes","AFI - AFI Silver 1"
"tt0051792","f-0100003455","30441","MUSIC ROOM, THE","https://www.youtube.com/watch?v=fQYVtTzXRQg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003455?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-08T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30441&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"tt0051792","f-0100003455","30442","MUSIC ROOM, THE","https://www.youtube.com/watch?v=fQYVtTzXRQg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003455?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-11T13:00:00","01:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30442&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"tt0051792","f-0100003455","30443","MUSIC ROOM, THE","https://www.youtube.com/watch?v=fQYVtTzXRQg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003455?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-12T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30443&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"tt0051792","f-0100003455","30444","MUSIC ROOM, THE","https://www.youtube.com/watch?v=fQYVtTzXRQg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003455?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, July 08, 2022","2022-07-13T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30444&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"tt16965198","f-0100003496","30807","MY EMPTINESS AND I","https://www.youtube.com/watch?v=9SYB1fP2JvY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003496?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, June 05, 2022","2022-06-05T15:20:00","03:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30807&visLang=1","Drama, LGBTQ","98 Minutes","AFI - AFI Silver 1"
"tt16965198","f-0100003496","30808","MY EMPTINESS AND I","https://www.youtube.com/watch?v=9SYB1fP2JvY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003496?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, June 05, 2022","2022-06-06T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30808&visLang=1","Drama, LGBTQ","98 Minutes","AFI - AFI Silver 1"
"tt0206013","f-0100003415","30121","MY NEIGHBORS THE YAMADAS","https://www.youtube.com/watch?v=1C9ujuCPlnY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003415?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 11, 2022","2022-06-11T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30121&visLang=1","Animation, comedy","104 Minutes","AFI - AFI Silver 1"
"tt0206013","f-0100003415","30122","MY NEIGHBORS THE YAMADAS","https://www.youtube.com/watch?v=1C9ujuCPlnY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003415?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 11, 2022","2022-06-13T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30122&visLang=1","Animation, comedy","104 Minutes","AFI - AFI Silver 1"
"tt0206013","f-0100003415","30123","MY NEIGHBORS THE YAMADAS","https://www.youtube.com/watch?v=1C9ujuCPlnY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003415?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 11, 2022","2022-06-15T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30123&visLang=1","Animation, comedy","104 Minutes","AFI - AFI Silver 1"
"tt0050783","f-0100003449","30422","NIGHTS OF CABIRIA","https://www.youtube.com/watch?v=OO6EmDhi2X0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003449?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 25, 2022","2022-06-25T20:30:00","08:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30422&visLang=1","Drama","117 Minutes","AFI - AFI Silver 2"
"tt0050783","f-0100003449","30423","NIGHTS OF CABIRIA","https://www.youtube.com/watch?v=OO6EmDhi2X0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003449?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, June 25, 2022","2022-06-28T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=30423&visLang=1","Drama","117 Minutes","AFI - AFI Silver 1"
